CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,Exited,,,,,,
15684934,Rose,726,France,Male,31,9,0,106117,0,,,,,,
15776936,Whitworth,475,France,Male,40,7,160818,169642,1,,,,,,
15729087,Suttor,751,Germany,Male,54,9,156368,116180,0,,,,,,
15786463,Hsing,645,Germany,Female,59,8,121670,92,1,,,,,,
15717498,Boni,775,France,Male,42,6,133970,187840,0,,,,,,
15718406,Marshall,540,France,Male,41,3,0,121099,0,,,,,,
15799468,Catchpole,591,France,Female,34,3,96127,30972,0,,,,,,
15626383,Tang,596,Spain,Male,60,7,121908,30314,0,,,,,,
15597385,Siddons,573,Spain,Male,41,5,0,14479,0,,,,,,
15570271,Wan,577,Spain,Male,31,6,0,196395,0,,,,,,
15690330,Efimov,830,Germany,Female,40,8,77702,19512,0,,,,,,
15680611,Rose,663,France,Male,67,9,0,72319,0,,,,,,
15810227,Fanucci,421,France,Male,34,2,0,96615,0,,,,,,
15807194,Iweobiegbulam,718,Spain,Male,34,5,113922,30772,0,,,,,,
15712199,Ijendu,655,Germany,Female,61,2,183998,161217,0,,,,,,
15694995,O'Sullivan,712,France,Male,23,2,0,66796,0,,,,,,
15723400,Hutchinson,663,France,Male,28,4,0,123970,0,,,,,,
15654772,Kwemto,640,France,Female,47,6,89799,13784,1,,,,,,
15574743,Chiu,577,Spain,Male,29,2,0,168924,0,,,,,,
15807593,Berry,546,Spain,Female,36,7,85661,134778,0,,,,,,
15686718,Hung,802,Germany,Male,37,9,115569,119783,0,,,,,,
15695299,Mordvinova,590,France,Female,45,2,81828,52168,0,,,,,,
15722701,Bruno,594,Germany,Male,18,1,132695,167690,0,,,,,,
15799635,Arbour,577,Spain,Male,51,2,108867,140801,1,,,,,,
15742323,Barese,541,France,Male,39,7,0,19823,0,,,,,,
15658435,Hingston,781,France,Female,27,5,0,72970,0,,,,,,
15586029,Davis,806,Germany,Male,34,2,96153,143711,0,,,,,,
15772337,Lawrence,723,Germany,Female,49,0,153856,180862,1,,,,,,
15807555,Chung,535,France,Male,45,2,0,125658,0,,,,,,
15603378,Padovano,768,France,Female,36,3,141335,125871,0,,,,,,
15792862,Blinova,653,Germany,Male,41,1,104584,15126,1,,,,,,
15657349,Carter,803,Germany,Female,50,8,98173,22457,1,,,,,,
15777614,Webb,545,Spain,Female,44,1,0,82615,0,,,,,,
15653952,T'an,581,Germany,Female,38,3,135157,32919,0,,,,,,
15724336,Yates,513,Germany,Female,49,5,171601,126224,0,,,,,,
15689594,Su,731,France,Male,29,5,179539,112010,0,,,,,,
15801920,Christian,727,Germany,Male,39,5,80615,180962,0,,,,,,
15653347,Chiu,560,Spain,Male,47,1,0,128883,1,,,,,,
15749951,Sacco,766,Germany,Male,27,5,126286,177614,1,,,,,,
15648178,Lettiere,630,Germany,Female,23,4,137965,174571,0,,,,,,
15738662,Daluchi,652,Germany,Male,41,9,159434,178374,0,,,,,,
15640855,T'ien,729,Germany,Male,40,5,113575,103396,0,,,,,,
15584288,Hung,629,France,Female,33,6,0,59130,0,,,,,,
15760988,Liu,667,Germany,Male,33,9,124573,683,0,,,,,,
15569624,Feng,671,Germany,Female,31,6,105865,145567,0,,,,,,
15597949,Gilbert,768,Germany,Female,47,5,104553,48137,1,,,,,,
15604551,Robb,732,France,Female,35,3,0,90877,0,,,,,,
15617476,Manfrin,546,France,Female,30,5,0,198543,0,,,,,,
15645323,Chinwenma,630,France,Male,55,2,0,106202,1,,,,,,
15793311,Smith,765,Germany,Female,46,8,119493,166896,1,,,,,,
15764153,Rowe,704,France,Female,33,0,130499,74804,0,,,,,,
15802560,Moran,470,Spain,Female,48,6,140576,116971,0,,,,,,
15728608,Walker,688,Germany,Female,34,9,91026,163783,0,,,,,,
15770474,Myers,685,France,Female,33,1,0,70221,1,,,,,,
15724444,Wall,567,France,Female,38,1,125878,107842,0,,,,,,
15753110,McKay,720,Spain,Male,64,3,45753,79623,1,,,,,,
15711521,Egobudike,609,France,Male,39,3,121779,138400,0,,,,,,
15632816,Williams,521,Germany,Female,49,2,127949,182765,0,,,,,,
15693637,Ochoa,556,France,Female,30,7,0,186648,0,,,,,,
15725509,Otutodilinna,662,Germany,Male,30,5,115287,149588,0,,,,,,
15684645,Ajuluchukwu,704,Germany,Male,41,9,62078,129051,0,,,,,,
15692235,Bellucci,750,France,Female,38,1,0,47765,0,,,,,,
15777459,Gordon,619,Spain,Female,32,4,175406,172792,1,,,,,,
15656937,Johnston,468,Spain,Male,26,1,131643,64436,0,,,,,,
15610643,De Luca,435,Germany,Male,44,3,151740,167462,0,,,,,,
15777315,Hill,529,France,Male,43,6,93616,98349,0,,,,,,
15611058,Eluemuno,702,Germany,Female,60,5,138598,41537,1,,,,,,
15630413,Howarth,608,France,Female,41,5,0,72462,0,,,,,,
15635942,Thomson,576,France,Male,40,9,0,112465,1,,,,,,
15648858,King,666,France,Female,27,1,85225,64511,0,,,,,,
15810732,Grant,730,France,Female,36,8,148749,91831,0,,,,,,
15705448,Gilbert,647,Germany,Male,52,7,130013,190806,1,,,,,,
15730488,Richmond,516,Spain,Female,27,1,0,112311,0,,,,,,
15620443,Fiorentino,711,France,Female,81,6,0,72276,0,,,,,,
15741078,Greece,736,France,Male,54,7,111729,84920,0,,,,,,
15753161,Dickson,768,France,Female,36,5,180169,17349,0,,,,,,
15711396,Henderson,427,Spain,Male,40,8,0,82871,0,,,,,,
15593499,Stevens,686,Spain,Female,47,6,0,32081,1,,,,,,
15579189,Mitchell,690,France,Female,42,5,0,120512,0,,,,,,
15743545,Nworie,647,Spain,Female,29,2,0,179033,0,,,,,,
15791316,Boni,714,France,Male,35,3,0,95623,0,,,,,,
15608246,Wentcher,736,Germany,Female,36,8,103914,110036,1,,,,,,
15676526,Bentley,608,France,Female,34,4,88773,168822,0,,,,,,
15813911,Hayes-Williams,809,France,Female,39,5,0,77706,0,,,,,,
15630195,Johnstone,745,France,Female,40,6,131185,49816,0,,,,,,
15736250,Johnstone,781,France,Male,38,2,117811,65632,1,,,,,,
15671334,Nixon,527,France,Male,31,4,0,169362,0,,,,,,
15574169,Trevisano,595,Germany,Female,32,0,92466,4721,0,,,,,,
15718839,Tsui,850,Germany,Female,38,2,102741,23975,0,,,,,,
15762331,Moss,569,France,Male,37,9,178756,199929,0,,,,,,
15606901,Graham,728,France,Male,43,7,0,40024,0,,,,,,
15713559,Onyemauchechukwu,473,Germany,Female,32,5,146602,72947,0,,,,,,
15768881,Saunders,738,France,Male,29,2,0,170421,0,,,,,,
15743075,Ko,659,France,Male,35,6,0,58879,0,,,,,,
15660980,Cairns,597,Spain,Male,38,6,115703,25059,0,,,,,,
15810942,Chiemela,445,Germany,Female,61,2,137655,29910,0,,,,,,
15728362,Robertson,671,France,Female,29,3,0,158043,0,,,,,,
15683339,P'eng,656,Spain,Female,34,6,59877,14033,1,,,,,,
15685476,Tseng,658,France,Male,31,5,100082,49810,0,,,,,,
15663650,Russell,698,Germany,Male,52,10,107304,28806,1,,,,,,
15617434,Yen,655,Spain,Male,38,9,0,90490,0,,,,,,
15622470,Yeh,772,Spain,Male,41,10,96032,75826,0,,,,,,
15703682,Kalinina,681,Spain,Male,33,10,0,158336,0,,,,,,
15727391,Collier,688,Germany,Male,29,9,144554,143455,0,,,,,,
15711062,Thomas,633,Germany,Male,40,5,86173,117279,0,,,,,,
15567339,Shaw,735,France,Male,73,9,0,114283,0,,,,,,
15760662,Francis,521,Germany,Female,29,2,87213,995,0,,,,,,
15605737,George,541,France,Male,36,5,0,124796,0,,,,,,
15692977,Ikenna,612,Germany,Female,36,2,130701,77593,0,,,,,,
15672082,Schatz,562,France,Male,62,3,0,105986,0,,,,,,
15600280,Tao,703,France,Female,32,6,0,33607,0,,,,,,
15804052,Scott,710,Spain,Male,23,6,0,134188,0,,,,,,
15576065,Sims,731,Spain,Female,40,5,171326,159718,1,,,,,,
15796838,Chibugo,703,Spain,Male,58,4,92931,85149,0,,,,,,
15693526,Ku,618,France,Female,40,0,0,119059,0,,,,,,
15748595,Stanton,689,France,Female,29,1,77557,122998,0,,,,,,
15679029,Kung,718,France,Male,33,7,102874,117841,0,,,,,,
15753639,Gibson,608,France,Male,37,5,146093,160593,0,,,,,,
15604138,Iheanacho,749,Spain,Male,34,2,0,174189,1,,,,,,
15666095,Costa,753,Spain,Male,51,4,79812,68260,1,,,,,,
15643487,Sal,630,Spain,Male,39,10,105474,58855,1,,,,,,
15764033,Lin,693,Germany,Female,43,1,121928,87995,1,,,,,,
15747288,Ferri,838,Spain,Female,40,6,61671,150659,1,,,,,,
15790599,Yin,756,Germany,Female,39,5,149363,109098,0,,,,,,
15737705,Avdeyeva,775,France,Female,27,4,152309,104112,0,,,,,,
15737194,Tu,635,France,Female,33,5,0,122950,0,,,,,,
15726776,Donnelly,705,Spain,Male,36,1,111629,21807,0,,,,,,
15804357,Loggia,481,France,Male,40,3,0,32320,0,,,,,,
15664432,Chao,727,Spain,Female,49,7,96297,190458,1,,,,,,
15688984,Belonwu,595,France,Male,20,4,95830,177739,0,,,,,,
15583026,Welch,535,France,Female,38,0,135919,80426,0,,,,,,
15771668,Henderson,578,France,Male,59,10,185967,9445,1,,,,,,
15779904,Yobanna,597,France,Female,29,5,0,174826,0,,,,,,
15784323,Gallo,449,France,Female,21,7,0,175744,0,,,,,,
15756277,Wilson,850,Germany,Female,43,8,92245,54950,0,,,,,,
15663312,Marino,494,France,Female,35,9,112727,183753,0,,,,,,
15793197,Bailey,676,France,Female,34,8,100360,46038,0,,,,,,
15731463,Gboliwe,818,Germany,Male,43,10,105302,78942,0,,,,,,
15621768,Chukwuhaenye,712,Spain,Male,45,6,112995,198399,0,,,,,,
15691323,Bianchi,672,Germany,Male,40,4,89026,188892,0,,,,,,
15781326,Ford,636,France,Male,35,9,95478,169287,0,,,,,,
15595640,Rizzo,698,France,Male,37,8,0,145004,0,,,,,,
15814331,Lung,597,Germany,Female,43,7,119127,55810,0,,,,,,
15602030,Ramirez,717,France,Male,28,4,128207,54272,0,,,,,,
15747974,Sabbatini,614,France,Male,49,1,0,192441,0,,,,,,
15611315,Ts'ao,708,Germany,Female,23,4,71433,103698,0,,,,,,
15636977,Trevisan,507,Germany,Male,36,9,118214,119110,1,,,,,,
15690337,Chinwenma,581,France,Female,27,5,102258,194682,0,,,,,,
15680666,Berry,579,Spain,Female,39,2,151963,158949,0,,,,,,
15679551,Colombo,504,Spain,Female,46,2,163765,165123,1,,,,,,
15778915,Harris,737,France,Female,32,7,128551,189403,0,,,,,,
15568849,Bryan,540,Spain,Female,31,10,118159,158028,0,,,,,,
15747762,Chigozie,609,France,Male,32,7,118520,3815,0,,,,,,
15753679,Mullawirraburka,778,France,Male,24,4,0,162809,0,,,,,,
15750049,Steele,621,France,Male,40,10,163823,89519,0,,,,,,
15606097,Zakharov,665,Germany,Male,63,7,104470,25165,1,,,,,,
15802368,Ch'eng,608,France,Female,47,6,0,126013,0,,,,,,
15767488,Berry,680,Spain,Male,36,7,0,20109,0,,,,,,
15669946,Jen,663,Germany,Female,46,2,141727,58257,0,,,,,,
15612103,Wang,627,Germany,Female,35,2,137853,172269,1,,,,,,
15645353,Chubb,607,France,Male,26,1,0,29818,0,,,,,,
15650018,Chen,681,France,Female,43,8,154100,114660,0,,,,,,
15659002,Mazzanti,766,France,Female,45,6,0,147185,0,,,,,,
15616028,T'ao,694,France,Male,30,2,0,15039,0,,,,,,
15660475,Ndubueze,411,France,Female,54,9,0,76621,0,,,,,,
15652615,Ferri,742,France,Male,39,8,140005,92986,0,,,,,,
15653572,Thornton,673,Spain,Male,43,8,127133,6009,1,,,,,,
15628059,DeRose,529,France,Male,61,1,0,191371,0,,,,,,
15703413,Montes,519,France,Female,38,7,125329,188226,0,,,,,,
15610433,Kwemto,573,France,Male,35,9,0,11744,0,,,,,,
15770548,Lucchese,453,Germany,Female,28,3,139987,136847,0,,,,,,
15645637,Huggins,798,Germany,Female,39,6,119788,164248,0,,,,,,
15590888,Wade,693,Spain,Female,34,10,107556,154631,0,,,,,,
15568326,Kenenna,637,France,Female,44,2,0,149666,0,,,,,,
15655368,Wheeler,672,France,Male,47,1,0,91575,0,,,,,,
15665579,Cartwright,597,France,Female,28,0,142706,127233,0,,,,,,
15676091,Iloerika,543,France,Male,42,7,0,56650,0,,,,,,
15716984,Palermo,695,Spain,Female,56,4,0,84645,0,,,,,,
15715078,Nkemakolam,584,France,Male,35,6,161614,148238,0,,,,,,
15569452,Butler,652,Germany,Female,58,3,116353,193503,0,,,,,,
15628863,Calabresi,601,France,Male,38,4,60014,38020,0,,,,,,
15778192,Nkemdilim,628,Spain,Male,28,4,0,176751,0,,,,,,
15793723,Ch'iu,607,Germany,Male,32,9,144272,176581,0,,,,,,
15798943,Alexander,646,France,Female,46,8,0,133059,0,,,,,,
15764708,Chiabuotu,572,France,Male,30,6,117697,100844,0,,,,,,
15791040,Vasilyeva,801,Spain,Male,58,1,79955,30484,0,,,,,,
15631512,Schneider,597,France,Female,26,8,149989,42331,0,,,,,,
15640106,Mason,613,France,Male,40,7,124340,193310,0,,,,,,
15710315,Chukwukadibia,529,Germany,Male,29,4,135759,112814,1,,,,,,
15771535,Tsui,794,Spain,Female,37,9,0,68009,0,,,,,,
15611947,Banks,557,France,Male,34,3,83074,132673,0,,,,,,
15670266,Shih,499,France,Female,28,4,141793,22002,0,,,,,,
15609083,Tretiakova,544,France,Female,26,6,0,100200,1,,,,,,
15567923,Barese,739,France,Female,30,6,0,122604,0,,,,,,
15788183,Longo,458,Germany,Female,43,1,106870,100564,0,,,,,,
15735782,MacDonald,528,France,Male,31,9,120963,5419,0,,,,,,
15774401,Chambers,773,Spain,Male,51,4,0,123588,1,,,,,,
15737971,Cowen,646,France,Female,30,5,0,13935,0,,,,,,
15758750,Iweobiegbunam,564,France,Male,31,0,110527,87061,0,,,,,,
15611767,Mai,624,Germany,Female,52,0,133723,4860,1,,,,,,
15643770,Yu,682,France,Female,52,5,112670,21085,1,,,,,,
15744717,Duffy,726,France,Female,44,2,0,26734,0,,,,,,
15570681,Chiang,560,France,Male,24,1,116084,89735,0,,,,,,
15792650,Watts,382,Spain,Male,36,0,0,179541,1,,,,,,
15605531,Daly,457,Spain,Female,38,6,0,173219,0,,,,,,
15605339,Baker,673,France,Female,37,10,0,37411,0,,,,,,
15672216,Uvarov,584,France,Female,40,4,82442,80852,0,,,,,,
15812893,Costa,629,France,Female,39,10,0,43174,1,,,,,,
15624180,Genovesi,584,Germany,Female,37,10,134172,70927,1,,,,,,
15701364,Doherty,724,France,Male,30,10,0,54266,0,,,,,,
15762588,Kaleski,644,France,Male,31,5,0,41872,0,,,,,,
15806318,Wright,676,Germany,Female,48,2,124442,15069,1,,,,,,
15712596,Huang,499,France,Male,31,4,0,25950,0,,,,,,
15600399,Trentino,598,France,Male,60,4,0,197727,1,,,,,,
15576216,Chienezie,655,Germany,Female,37,4,108863,79555,1,,,,,,
15620750,Sugden,559,France,Male,28,3,141099,15607,0,,,,,,
15623489,Tu,543,France,Female,67,0,128844,134612,0,,,,,,
15667944,Onuchukwu,679,France,Male,39,0,86844,159831,0,,,,,,
15584928,Ugochukwutubelum,594,Germany,Female,32,4,120075,162962,0,,,,,,
15779913,Davidson,586,France,Male,27,5,130232,192427,0,,,,,,
15644977,Goddard,776,France,Female,31,5,0,92648,0,,,,,,
15749679,Beck,699,France,Male,39,2,109724,180022,0,,,,,,
15629010,Beam,847,Germany,Female,35,5,111743,183584,0,,,,,,
15768465,Sheppard,582,Germany,Male,35,8,121309,28751,0,,,,,,
15767781,Godfrey,648,France,Male,38,10,82697,74847,0,,,,,,
15635364,Gray,618,France,Female,49,9,44301,89729,1,,,,,,
15722004,Hsiung,543,France,Female,31,4,138318,61844,0,,,,,,
15766044,Cameron,642,Germany,Male,49,4,120689,24770,1,,,,,,
15586680,Fleming,462,France,Male,27,4,176914,80587,0,,,,,,
15635388,Austin,640,Spain,Male,47,6,89047,116286,0,,,,,,
15655175,Wallace,740,Germany,Male,40,4,114319,129334,1,,,,,,
15639133,Ku,773,France,Female,50,4,0,129373,0,,,,,,
15799653,Fiorentino,583,Germany,Female,32,7,94754,18149,0,,,,,,
15723872,Buccho,589,Spain,Female,46,10,0,168369,0,,,,,,
15775627,Gordon,509,France,Male,35,8,0,67431,0,,,,,,
15630704,Haworth,612,Germany,Male,32,9,106521,177092,0,,,,,,
15815534,Guidry,505,Spain,Male,37,0,134006,93737,0,,,,,,
15697249,Lettiere,546,Germany,Female,25,3,132838,131647,0,,,,,,
15681316,Tai,681,France,Female,41,0,120549,175722,0,,,,,,
15682523,Chigozie,762,France,Male,20,1,139433,85607,0,,,,,,
15650244,Bezrukov,786,Spain,Male,29,7,80895,64946,0,,,,,,
15648638,Chia,629,Spain,Male,34,6,0,190348,0,,,,,,
15795747,Sheppard,787,Spain,Female,39,7,171647,100791,0,,,,,,
15607330,Vasilyev,713,Spain,Male,42,0,109122,167873,0,,,,,,
15624013,Maxwell,541,France,Female,39,6,109845,25289,0,,,,,,
15800805,Maher,451,France,Female,31,7,140932,20389,0,,,,,,
15667321,Cocci,644,Spain,Male,49,10,0,145090,0,,,,,,
15601116,P'an,686,France,Male,32,6,0,179093,0,,,,,,
15622033,Rapuluchukwu,847,Germany,Female,41,3,101544,16025,1,,,,,,
15758451,Azuka,765,Germany,Male,37,7,102709,9088,0,,,,,,
15688689,Esposito,678,Germany,Female,37,8,149001,21472,0,,,,,,
15652674,Hou,539,France,Male,20,0,83460,146753,0,,,,,,
15806327,Cyril,800,France,Female,40,3,75893,132562,0,,,,,,
15649618,Tomlinson,799,Germany,Female,39,7,167396,139537,0,,,,,,
15677117,Crawford,629,France,Female,61,6,0,133673,0,,,,,,
15751445,Chikwado,734,Germany,Female,52,6,71283,38984,0,,,,,,
15749669,Hargreaves,542,France,Female,31,3,0,115218,0,,,,,,
15656351,Laidley,414,Spain,Male,60,3,0,93845,0,,,,,,
15667438,Ferguson,675,France,Female,38,1,104017,22069,1,,,,,,
15682273,Burns,683,France,Female,38,5,127617,123846,0,,,,,,
15580912,McNeill,748,France,Male,32,5,154738,172638,0,,,,,,
15785183,Chukwuebuka,596,Spain,Male,29,2,0,1591,0,,,,,,
15705383,Shen,642,France,Male,35,4,125476,91776,0,,,,,,
15712903,Diaz,499,France,Female,21,3,176511,153920,0,,,,,,
15774285,Kentish,649,Spain,Female,47,8,110783,71420,0,,,,,,
15583138,Persse,739,France,Male,42,2,141643,172150,0,,,,,,
15740160,Okwukwe,616,France,Male,31,1,0,54707,0,,,,,,
15793425,Watt,560,Spain,Female,33,9,0,183358,0,,,,,,
15749265,Carslaw,427,Germany,Male,42,1,75682,57098,0,,,,,,
15623989,Griffin,435,France,Male,54,3,0,156910,1,,,,,,
15604832,Hsia,633,France,Male,29,7,0,130225,0,,,,,,
15584580,Fyodorova,443,France,Male,35,6,161111,13947,0,,,,,,
15573854,Chukwujekwu,727,France,Male,62,5,0,38653,0,,,,,,
15614847,Townsend,674,France,Female,45,6,72495,140042,0,,,,,,
15679966,Marsh,661,France,Female,31,3,133964,166187,0,,,,,,
15799435,Hayes,619,Spain,Male,34,1,0,139919,0,,,,,,
15752186,Padovano,562,France,Female,27,3,0,28137,0,,,,,,
15705544,Ma,633,France,Male,61,3,157201,50369,0,,,,,,
15713632,Ham,551,Spain,Female,48,5,95679,94978,0,,,,,,
15586523,Paten,720,Germany,Female,29,7,106231,69904,1,,,,,,
15609176,Cawthorne,688,France,Female,32,5,0,177608,0,,,,,,
15769308,Herbert,635,Germany,Female,36,9,81232,196731,0,,,,,,
15676810,Jen,561,France,Female,31,1,81480,65235,0,,,,,,
15634591,Saunders,850,France,Male,33,8,73059,186281,0,,,,,,
15679804,Esquivel,636,France,Male,36,5,117559,111573,0,,,,,,
15677764,Chao,461,Germany,Female,74,1,186445,196768,0,,,,,,
15571917,Eluemuno,771,Germany,Female,38,5,137658,72986,0,,,,,,
15574608,Sidorova,713,France,Male,36,8,133889,143266,0,,,,,,
15740868,Pirogova,658,Germany,Female,45,9,134563,159269,0,,,,,,
15702442,Benson,586,Germany,Female,56,9,100782,54448,0,,,,,,
15699797,Santana,737,France,Male,30,8,174356,31929,0,,,,,,
15648047,Williamson,742,Germany,Male,27,5,190125,21794,0,,,,,,
15766826,North,824,France,Male,26,7,146266,21904,1,,,,,,
15591628,Davies,701,Germany,Male,41,9,164046,49406,0,,,,,,
15583857,Siciliano,623,Spain,Female,43,4,123537,154909,0,,,,,,
15752534,Mironov,744,France,Male,36,10,0,182868,0,,,,,,
15741403,Amechi,698,Spain,Female,38,1,171848,16957,0,,,,,,
15783589,Toscano,616,France,Male,40,9,0,93718,0,,,,,,
15598046,Su,662,France,Female,39,5,139562,61636,0,,,,,,
15643330,Chukwuemeka,594,France,Male,37,2,0,95865,0,,,,,,
15680405,P'eng,685,France,Male,40,2,168001,167400,0,,,,,,
15728683,Lombardo,742,France,Male,27,0,0,131535,0,,,,,,
15621644,Lombardi,678,Germany,Male,83,6,123357,92934,0,,,,,,
15733032,Butler,651,Spain,Male,47,2,0,119809,0,,,,,,
15608381,Dean,585,Germany,Male,50,2,125846,9439,1,,,,,,
15658946,Piccio,579,Germany,Male,40,10,45409,18733,0,,,,,,
15757912,Bradley,722,Germany,Female,37,0,125978,160162,0,,,,,,
15645371,Cameron,613,Germany,Female,51,7,147262,53631,1,,,,,,
15653110,Chan,694,France,Male,42,8,133767,36405,0,,,,,,
15766355,Lettiere,550,Germany,Male,49,0,108807,61447,1,,,,,,
15585249,Mironova,741,France,Male,42,6,106037,194687,1,,,,,,
15611786,Tsui,668,Spain,Female,69,9,0,134483,0,,,,,,
15575486,Okoli,529,France,Female,27,1,0,37770,0,,,,,,
15780215,Berry,636,France,Male,31,6,0,2383,0,,,,,,
15686099,Ruse,563,Spain,Male,61,1,82182,106827,1,,,,,,
15739042,Bogolyubov,767,France,Female,35,9,0,39512,0,,,,,,
15815316,Kennedy,644,France,Male,50,9,76817,196371,1,,,,,,
15778489,Bolton,780,Germany,Male,71,9,142550,122507,0,,,,,,
15786389,Chuang,635,Spain,Female,41,10,0,61994,0,,,,,,
15601787,Greco,641,Germany,Male,35,2,103712,192464,1,,,,,,
15624715,Ma,593,Spain,Female,40,2,0,5195,0,,,,,,
15763093,Nucci,540,Germany,Female,35,7,128370,198256,0,,,,,,
15572073,Yao,663,Spain,Male,35,5,0,62635,0,,,,,,
15780256,Palfreyman,630,France,Male,34,9,0,114006,0,,,,,,
15659305,Webster,605,Germany,Male,19,8,166133,107995,0,,,,,,
15638882,Cardell,710,Germany,Female,62,9,148214,48571,1,,,,,,
15714680,Bianchi,755,France,Female,78,5,121207,76016,0,,,,,,
15777217,Somadina,641,Spain,Male,25,10,0,180808,0,,,,,,
15739123,Mellor,737,Germany,Male,50,4,127553,4225,0,,,,,,
15594450,Tomlinson,695,France,Male,49,9,159459,135841,0,,,,,,
15797751,Pai,466,Germany,Female,47,5,102086,183536,1,,,,,,
15691543,Lennox,558,Germany,Male,58,2,142537,88792,0,,,,,,
15722845,Meldrum,665,Spain,Male,29,1,182782,63733,0,,,,,,
15605804,Watson,737,France,Male,45,10,0,1365,0,,,,,,
15702061,Findlay,654,France,Male,29,7,0,149184,0,,,,,,
15694321,Su,619,France,Female,28,3,0,53394,0,,,,,,
15798749,Davidson,845,Germany,Female,43,3,152064,97910,0,,,,,,
15720050,Barrett,727,France,Female,28,2,110998,101434,0,,,,,,
15758048,Miah,582,France,Male,50,2,148942,116944,0,,,,,,
15805681,Chamberlain,716,France,Male,41,9,0,113267,0,,,,,,
15802809,Vidal,660,Spain,Female,36,0,84439,181450,0,,,,,,
15807239,Lung,664,France,Female,34,7,93920,179914,0,,,,,,
15749093,Tretyakova,801,France,Male,43,4,158713,98586,0,,,,,,
15689344,Montgomery,615,Spain,Male,42,4,0,120321,0,,,,,,
15606076,Golubev,718,Germany,Male,63,7,123205,100539,0,,,,,,
15610090,Han,667,France,Male,40,8,72945,98932,0,,,,,,
15693926,Pan,670,Spain,Male,37,0,178743,194494,0,,,,,,
15791501,Carroll,590,France,Male,43,8,0,143628,0,,,,,,
15621870,Hawkins,739,Spain,Female,40,8,0,167031,0,,,,,,
15734711,Loggia,373,France,Male,42,7,0,77786,1,,,,,,
15814405,Chesnokova,418,France,Female,46,9,0,81015,1,,,,,,
15729359,Chambers,837,France,Female,29,9,0,41866,0,,,,,,
15606944,Fleming,645,Germany,Male,43,9,140121,11303,1,,,,,,
15671934,Veale,552,Germany,Male,39,2,132907,149384,0,,,,,,
15641773,Browne,580,Germany,Male,45,2,179335,169304,0,,,,,,
15701972,Parsons,684,France,Male,35,3,137179,37264,0,,,,,,
15749114,Bailey,634,Spain,Male,35,3,0,19515,0,,,,,,
15780362,Ferrari,607,France,Female,49,9,119960,103068,0,,,,,,
15753229,Genovese,802,France,Male,29,9,127415,134459,0,,,,,,
15656009,McIntyre,736,France,Female,36,6,0,70497,0,,,,,,
15785024,Warner,629,France,Female,40,9,137409,175878,1,,,,,,
15670492,Gordon,737,France,Male,28,8,0,106390,0,,,,,,
15795458,McMillan,718,Spain,Female,39,2,0,52138,0,,,,,,
15732438,Cheng,561,France,Male,43,4,0,18523,1,,,,,,
15781987,Akhtar,641,France,Male,31,9,112495,32232,0,,,,,,
15775826,Iadanza,677,France,Male,30,1,78133,174226,0,,,,,,
15807457,Abernathy,641,Spain,Female,36,1,0,102021,0,,,,,,
15632538,Watson,658,Spain,Female,32,5,145553,31485,0,,,,,,
15641389,Shen,659,Germany,Male,48,4,123593,82469,1,,,,,,
15657306,Kershaw,567,France,Female,47,2,0,110900,1,,,,,,
15709447,Reed,584,France,Female,26,0,146286,105105,0,,,,,,
15762682,Mitchell,709,Spain,Female,35,1,111827,12675,0,,,,,,
15626042,Webb,690,Spain,Female,26,2,0,93256,0,,,,,,
15597109,Vanzetti,627,France,Male,70,1,94417,145300,0,,,,,,
15756148,Nnanna,765,Spain,Male,45,2,91550,47139,0,,,,,,
15665634,Campbell,645,France,Female,38,7,59569,167723,0,,,,,,
15739997,Capon,716,France,Female,23,2,94465,185901,0,,,,,,
15686242,Otutodilichukwu,771,France,Female,57,4,0,85877,1,,,,,,
15759244,Boone,687,Germany,Male,44,8,95368,1788,0,,,,,,
15672027,McIntyre,717,Germany,Female,33,10,102185,23232,0,,,,,,
15594576,Zhdanov,524,France,Male,32,1,144876,187740,0,,,,,,
15707138,Nagy,679,Spain,Male,39,5,0,100061,0,,,,,,
15756954,Lombardo,538,France,Female,32,2,0,80131,0,,,,,,
15619130,Simpson,752,Germany,Female,37,5,113291,132468,0,,,,,,
15639665,Herbert,846,Spain,Male,61,0,0,96202,0,,,,,,
15571065,Lehr,532,Spain,Female,39,0,0,94977,0,,,,,,
15686060,Chou,670,Germany,Male,43,9,111678,178827,1,,,,,,
15615753,Upchurch,597,Germany,Female,35,8,131101,192853,0,,,,,,
15800961,Ugorji,627,Germany,Male,52,1,76102,177238,0,,,,,,
15763065,Palerma,700,Spain,Female,40,2,0,199754,0,,,,,,
15672467,Coles,766,France,Female,52,7,92511,66194,0,,,,,,
15752915,Hsueh,488,France,Female,34,2,0,181271,0,,,,,,
15744695,Tu,694,France,Male,39,5,77652,25408,0,,,,,,
15584897,Kuo,639,France,Female,31,3,98360,20974,0,,,,,,
15601857,Woodhouse,705,Germany,Female,46,4,115518,76545,1,,,,,,
15674156,Tretiakova,810,Germany,Male,69,3,27288,110510,0,,,,,,
15695465,Gibson,638,France,Female,36,6,0,164248,0,,,,,,
15792232,Moss,595,Spain,Female,43,5,0,105150,0,,,,,,
15807900,Chineze,575,France,Male,36,7,0,55869,1,,,,,,
15743760,Davidson,850,France,Male,31,6,131997,178747,0,,,,,,
